image_id,dataset,domain,role,final_rank,class_score,class_logit,level,flat,iou_to_gt,fg_mask,target_score,align_metric,tal_overlap_ciou,kp_error_px,kp8_error_px,kp_p90_px,assigned_is_top1_candidate
1778651519235162880,REAL,DAY,Rplus,0,0.8750976920127869,1.9468040466308594,P5,7013,0.9115794435784996,1,0.9115750789642334,0.5367634296417236,0.9115750789642334,4.983364036519066,6.096020579531592,8.76559422234573,
1778651519235162880,REAL,DAY,ASSIGNED,-1,0.875097732962986,1.9468040466308594,P5,7013,,1,0.9115750789642334,0.5367634296417236,0.9115750789642334,,,,1
1778651530691638016,REAL,DAY,Rplus,0,0.9207321405410767,2.452336311340332,P5,7006,0.8809191954373556,1,0.8807531595230103,0.44791120290756226,0.8807531595230103,6.000641696687504,6.095991635727783,8.696553494260742,
1778651530691638016,REAL,DAY,ASSIGNED,-1,0.9207321345187037,2.452336311340332,P5,7006,,1,0.8807531595230103,0.44791120290756226,0.8807531595230103,,,,1
1778651579029250816,REAL,DAY,Rplus,0,0.6000500917434692,0.4056739807128906,P5,6993,0.7848382603677359,1,0.7847668528556824,0.18094126880168915,0.7847668528556824,5.918472280934804,5.939190137058776,8.086899644015633,
1778651579029250816,REAL,DAY,RW,2,0.03298857808113098,-3.378048896789551,P4,6230,0.3747028467026927,0,0.0,0.0,0.30771195888519287,65.24075415290686,56.8812010543243,137.35336812247067,
1778651579029250816,REAL,DAY,ASSIGNED,-1,0.6000501436174721,0.4056739807128906,P5,6993,,1,0.7847668528556824,0.18094126880168915,0.7847668528556824,,,,1
1778651650570397184,REAL,DAY,Rplus,1,0.2682189345359802,-1.0036778450012207,P5,7010,0.7224049865460391,1,0.7130187153816223,0.0680534690618515,0.7130187153816223,31.80662307926803,33.26760472761433,59.48724486621946,
1778651650570397184,REAL,DAY,RW,0,0.3827194273471832,-0.47802162170410156,P4,6219,0.27151967113444836,0,0.0,0.0,0.19250109791755676,75.79048923579508,83.74283527790787,155.0569378743877,
1778651650570397184,REAL,DAY,ASSIGNED,-1,0.2682189239355825,-1.0036778450012207,P5,7010,,1,0.7130187153816223,0.0680534690618515,0.7130187153816223,,,,0
1778651650839160832,REAL,DAY,Rplus,1,0.1118726059794426,-2.0717544555664062,P5,6991,0.6274777901511223,1,0.6057294607162476,0.016520923003554344,0.6057295203208923,44.02266673510376,49.502536640502456,89.3443809929492,
1778651650839160832,REAL,DAY,RW,0,0.28870323300361633,-0.9016904830932617,P4,6223,0.4955258017133677,0,0.0,0.0,0.45799586176872253,50.67495100219436,59.43950883121127,103.07408889851826,
1778651650839160832,REAL,DAY,ASSIGNED,-1,0.11187259930774178,-2.0717544555664062,P5,6991,,1,0.6057294607162476,0.016520923003554344,0.6057295203208923,,,,0
1778653367706938112,REAL,DAY,Rplus,0,0.6553560495376587,0.6426668167114258,P5,6991,0.8866353784377221,1,0.8861947655677795,0.39211541414260864,0.8861948251724243,21.05288025472544,14.880924298432909,76.48187994961258,
1778653367706938112,REAL,DAY,ASSIGNED,-1,0.6553560576237158,0.6426668167114258,P5,6991,,1,0.8861947655677795,0.39211541414260864,0.8861948251724243,,,,1
1778653508779767808,REAL,DAY,Rplus,0,0.7561620473861694,1.1317520141601562,P4,6173,0.9048019373577935,1,0.9044796228408813,0.47610220313072205,0.9044796228408813,4.45649209263737,4.242050271085022,11.903113079898526,
1778653508779767808,REAL,DAY,ASSIGNED,-1,0.7561620759381211,1.1317520141601562,P4,6173,,1,0.9044796228408813,0.47610220313072205,0.9044796228408813,,,,1
1778653526955536896,REAL,DAY,Rplus,0,0.8868186473846436,2.0586490631103516,P5,6993,0.8717747257314559,0,0.0,0.0,0.0,6.261929639729267,6.224620896720956,11.104837228565053,
1778653526955536896,REAL,DAY,RW,2,0.0035578252281993628,-5.6350417137146,P3,2850,0.34049778524668517,0,0.0,0.0,0.27159833908081055,41.64202133710201,40.473840796443,149.09532122715842,
1778653526955536896,REAL,DAY,ASSIGNED,-1,0.5594155558135622,0.23879051208496094,P4,6147,,1,0.8833515644073486,0.3553600311279297,0.8833515048027039,,,,0
1778653540259983104,REAL,DAY,Rplus,0,0.8785702586174011,1.9789600372314453,P5,6987,0.8874061090105921,1,0.8873524069786072,0.4575778543949127,0.8873524069786072,6.492601990235615,7.688721319863399,13.928845970411592,
1778653540259983104,REAL,DAY,ASSIGNED,-1,0.8785702535898307,1.9789600372314453,P5,6987,,1,0.8873524069786072,0.4575778543949127,0.8873524069786072,,,,1
1778653545299653120,REAL,DAY,Rplus,0,0.9113729000091553,2.330514907836914,P5,6989,0.8727768952542838,1,0.8726897835731506,0.4217036962509155,0.8726897835731506,9.651021447879339,9.871339526491901,34.45082352746178,
1778653545299653120,REAL,DAY,ASSIGNED,-1,0.9113729343866924,2.330514907836914,P5,6989,,1,0.8726897835731506,0.4217036962509155,0.8726897835731506,,,,1
1775201414728017664,REAL,DAY,Rplus,0,0.9619736075401306,3.2307052612304688,P5,6967,0.9521049814622855,1,0.9520042538642883,0.7301547527313232,0.9520042538642883,5.888783405838803,6.000008207248059,7.0481658036757775,
1775201414728017664,REAL,DAY,ASSIGNED,-1,0.9619735599363411,3.2307052612304688,P5,6967,,1,0.9520042538642883,0.7301547527313232,0.9520042538642883,,,,1
1775201415399297536,REAL,DAY,Rplus,0,0.9193881750106812,2.434062957763672,P5,6947,0.9285708320704757,1,0.9283652305603027,0.6138505935668945,0.9283652305603027,5.068250334215378,4.711860022379412,7.522368657362844,
1775201415399297536,REAL,DAY,ASSIGNED,-1,0.9193881648354296,2.434062957763672,P5,6947,,1,0.9283652305603027,0.6138505935668945,0.9283652305603027,,,,1
1775201416944730624,REAL,DAY,Rplus,0,0.9451034665107727,2.8458433151245117,P5,6970,0.9480443896319811,1,0.9479007720947266,0.7052075266838074,0.9479007720947266,4.418167077764123,3.4638331707158625,8.379085700829995,
1775201416944730624,REAL,DAY,ASSIGNED,-1,0.9451034228543403,2.8458433151245117,P5,6970,,1,0.9479007720947266,0.7052075266838074,0.9479007720947266,,,,1
1775201418120676608,REAL,DAY,Rplus,0,0.9524454474449158,2.9971561431884766,P5,6949,0.9420709978408263,1,0.9420006275177002,0.6819104552268982,0.942000687122345,3.960492605814259,3.6315031597576466,5.964850039894779,
1775201418120676608,REAL,DAY,ASSIGNED,-1,0.9524454872289797,2.9971561431884766,P5,6949,,1,0.9420006275177002,0.6819104552268982,0.942000687122345,,,,1
1775201421043401984,REAL,DAY,Rplus,0,0.9538491368293762,3.028590202331543,P5,6993,0.9196492905794252,1,0.9193747043609619,0.5897868871688843,0.9193747043609619,2.955730607095602,3.188135494470236,7.024090622001757,
1775201421043401984,REAL,DAY,RW,1,0.0037336654495447874,-5.5866241455078125,P3,2272,0.0,0,0.0,0.0,0.0,281.2124519672999,277.9113597956667,409.37199972413265,
1775201421043401984,REAL,DAY,ASSIGNED,-1,0.9538491547448991,3.028590202331543,P5,6993,,1,0.9193747043609619,0.5897868871688843,0.9193747043609619,,,,1
1775201428535961600,REAL,DAY,Rplus,0,0.9524897933006287,2.998135566711426,P5,6969,0.9428035541872468,1,0.942746639251709,0.6851727962493896,0.942746639251709,2.647438885052734,2.3725519080560535,4.3692073859042395,
1775201428535961600,REAL,DAY,RW,1,0.0039062481373548508,-5.541264057159424,P3,2009,0.0,0,0.0,0.0,0.0,327.3839665206895,320.776792374616,430.46967528450807,
1775201428535961600,REAL,DAY,ASSIGNED,-1,0.9524898271005479,2.998135566711426,P5,6969,,1,0.942746639251709,0.6851727962493896,0.942746639251709,,,,1
1775201429879521792,REAL,DAY,Rplus,0,0.9547563791275024,3.0493955612182617,P5,6992,0.9488922487386997,1,0.948728084564209,0.7125195860862732,0.948728084564209,4.0526888690829574,3.7198760839134977,6.894352185487646,
1775201429879521792,REAL,DAY,RW,1,0.0013500931672751904,-6.606230735778809,P3,1945,0.0,0,0.0,0.0,0.0,307.2868227306996,303.3593242750325,435.04025476691925,
1775201429879521792,REAL,DAY,ASSIGNED,-1,0.9547564236741389,3.0493955612182617,P5,6992,,1,0.948728084564209,0.7125195860862732,0.948728084564209,,,,1
1775201430551447040,REAL,DAY,Rplus,0,0.949433445930481,2.9325742721557617,P5,6991,0.9434625202074379,1,0.9433812499046326,0.6868401765823364,0.9433812499046326,5.045451385708891,4.566634062386404,7.214372602831163,
1775201430551447040,REAL,DAY,ASSIGNED,-1,0.9494334046007569,2.9325742721557617,P5,6991,,1,0.9433812499046326,0.6868401765823364,0.9433812499046326,,,,1
1775201430786751744,REAL,DAY,Rplus,0,0.9488438367843628,2.9203615188598633,P5,6992,0.9456456395751426,1,0.9454777240753174,0.6958329677581787,0.9454776644706726,4.544892422576968,4.53643939274242,7.046687459108591,
1775201430786751744,REAL,DAY,ASSIGNED,-1,0.9488438495099556,2.9203615188598633,P5,6992,,1,0.9454777240753174,0.6958329677581787,0.9454776644706726,,,,1
1775201436800711168,REAL,DAY,Rplus,0,0.9733651876449585,3.5985374450683594,P5,7011,0.9732330051721638,1,0.9732244610786438,0.838331937789917,0.9732244610786438,5.018477765347633,5.608423487747852,13.511270381378356,
1775201436800711168,REAL,DAY,ASSIGNED,-1,0.9733651172906963,3.5985374450683594,P5,7011,,1,0.9732244610786438,0.838331937789917,0.9732244610786438,,,,1
1775201442546213120,REAL,DAY,Rplus,0,0.9715318083763123,3.530085563659668,P5,7009,0.9743516784406929,1,0.9742840528488159,0.8430278301239014,0.9742839932441711,6.559032573753451,6.781999714905378,8.866469182521772,
1775201442546213120,REAL,DAY,ASSIGNED,-1,0.9715317803055556,3.530085563659668,P5,7009,,1,0.9742840528488159,0.8430278301239014,0.9742839932441711,,,,1
1775201443822140928,REAL,DAY,Rplus,0,0.9702582359313965,3.4850082397460938,P5,7011,0.9828120649369969,1,0.9827820658683777,0.8875380158424377,0.9827820658683777,6.645285791868807,7.035193995461025,10.035974042924968,
1775201443822140928,REAL,DAY,ASSIGNED,-1,0.9702581844203017,3.4850082397460938,P5,7011,,1,0.9827820658683777,0.8875380158424377,0.9827820658683777,,,,1
1778653003088339968,REAL,DAY,Rplus,0,0.9659435153007507,3.3450851440429688,P5,6949,0.9825597412422699,1,0.9825391173362732,0.8842498064041138,0.9825391173362732,16.61063467125164,16.81554345807038,20.290871872893216,
1778653003088339968,REAL,DAY,ASSIGNED,-1,0.9659435236179529,3.3450851440429688,P5,6949,,1,0.9825391173362732,0.8842498064041138,0.9825391173362732,,,,1
1778653006783606016,REAL,DAY,Rplus,0,0.9467862844467163,2.878756523132324,P5,6949,0.974589022876987,1,0.974571704864502,0.833698034286499,0.974571704864502,11.292658161089067,11.008661864604827,16.519350809019894,
1778653006783606016,REAL,DAY,RW,2,0.0015422051073983312,-6.47299861907959,P5,6979,0.0,0,0.0,0.0,0.0,445.61956136147467,472.1494780691466,665.3327966630753,
1778653006783606016,REAL,DAY,ASSIGNED,-1,0.946786248551201,2.878756523132324,P5,6949,,1,0.974571704864502,0.833698034286499,0.974571704864502,,,,1
1778653007724386048,REAL,DAY,Rplus,0,0.9605672955513,3.192927360534668,P5,6949,0.9764238006795818,1,0.976413905620575,0.8493124842643738,0.9764138460159302,8.914095083933542,8.803859705158672,16.063339947932203,
1778653007724386048,REAL,DAY,ASSIGNED,-1,0.9605672489668029,3.192927360534668,P5,6949,,1,0.976413905620575,0.8493124842643738,0.9764138460159302,,,,1
1778653017736058368,REAL,DAY,Rplus,0,0.953883171081543,3.029364585876465,P5,6969,0.9551269052198316,1,0.9550724625587463,0.7412513494491577,0.9550724625587463,22.400420887051297,21.71356919086563,22.934974541787277,
1778653017736058368,REAL,DAY,ASSIGNED,-1,0.9538832293409839,3.029364585876465,P5,6969,,1,0.9550724625587463,0.7412513494491577,0.9550724625587463,,,,1
1778653018878592768,REAL,DAY,Rplus,0,0.9180105924606323,2.415618896484375,P5,6968,0.9556333705788919,1,0.9554205536842346,0.728771448135376,0.9554205536842346,18.791824087141322,14.783238805472408,29.522622844703786,
1778653018878592768,REAL,DAY,ASSIGNED,-1,0.9180105948232081,2.415618896484375,P5,6968,,1,0.9554205536842346,0.728771448135376,0.9554205536842346,,,,1
1778653029965134592,REAL,DAY,Rplus,0,0.9182962775230408,2.4194202423095703,P5,6948,0.9537967191510927,1,0.9537949562072754,0.7214754223823547,0.9537949562072754,23.009401769366196,21.069384208796322,25.017686881521033,
1778653029965134592,REAL,DAY,ASSIGNED,-1,0.918296261893496,2.4194202423095703,P5,6948,,1,0.9537949562072754,0.7214754223823547,0.9537949562072754,,,,1
1778653030032337920,REAL,DAY,Rplus,0,0.9215293526649475,2.4633102416992188,P5,6948,0.9733954990182139,1,0.9733831286430359,0.8165023922920227,0.9733831286430359,17.760216801218945,17.46981942527675,22.30728036298961,
1778653030032337920,REAL,DAY,ASSIGNED,-1,0.9215293743970899,2.4633102416992188,P5,6948,,1,0.9733831286430359,0.8165023922920227,0.9733831286430359,,,,1
1778653030099587072,REAL,DAY,Rplus,0,0.9264481067657471,2.533367156982422,P5,6949,0.9752583048273973,1,0.975232720375061,0.828056812286377,0.975232720375061,20.35503769347518,19.82682121414674,23.58576886237974,
1778653030099587072,REAL,DAY,RW,1,0.0014339861227199435,-6.545862197875977,P4,5760,0.0,0,0.0,0.0,0.0,411.0976440081009,405.7742004118137,707.405771361377,
1778653030099587072,REAL,DAY,ASSIGNED,-1,0.9264481265410132,2.533367156982422,P5,6949,,1,0.975232720375061,0.828056812286377,0.975232720375061,,,,1
1778653030166875904,REAL,DAY,Rplus,0,0.9185433387756348,2.422718048095703,P5,6949,0.9818582076912187,1,0.981857180595398,0.8586966395378113,0.981857180595398,18.135567200796167,17.64044336835728,24.28365907281029,
1778653030166875904,REAL,DAY,ASSIGNED,-1,0.9185433506385623,2.422718048095703,P5,6949,,1,0.981857180595398,0.8586966395378113,0.981857180595398,,,,1
1778653030233998336,REAL,DAY,Rplus,0,0.9319238066673279,2.616623878479004,P5,6949,0.9754000995039624,1,0.9753844141960144,0.8312757015228271,0.9753844141960144,18.59564860151335,17.955680158804242,22.559810189015124,
1778653030233998336,REAL,DAY,ASSIGNED,-1,0.9319238321912132,2.616623878479004,P5,6949,,1,0.9753844141960144,0.8312757015228271,0.9753844141960144,,,,1
1778653030939714816,REAL,DAY,Rplus,0,0.9364392757415771,2.6900882720947266,P5,6948,0.9470491857605757,1,0.9468623995780945,0.6973664164543152,0.9468623995780945,19.0037626800591,19.393109745003116,22.74903940055554,
1778653030939714816,REAL,DAY,ASSIGNED,-1,0.936439237596622,2.6900882720947266,P5,6948,,1,0.9468623995780945,0.6973664164543152,0.9468623995780945,,,,1
1778653031275751936,REAL,DAY,Rplus,0,0.9506702423095703,2.9586410522460938,P5,6949,0.9664239738728196,1,0.9663766026496887,0.7941332459449768,0.9663766026496887,13.315901943292985,13.178534741136641,15.95542974942688,
1778653031275751936,REAL,DAY,ASSIGNED,-1,0.9506703050950409,2.9586410522460938,P5,6949,,1,0.9663766026496887,0.7941332459449768,0.9663766026496887,,,,1
1778653033056483584,REAL,DAY,Rplus,0,0.9463686347007751,2.870497703552246,P5,6949,0.9376210844265777,1,0.9373818635940552,0.6599779725074768,0.9373818635940552,16.42941815484851,14.826903862501634,27.509358012396785,
1778653033056483584,REAL,DAY,ASSIGNED,-1,0.9463686147351319,2.870497703552246,P5,6949,,1,0.9373818635940552,0.6599779725074768,0.9373818635940552,,,,1
1778653041187027200,REAL,DAY,Rplus,0,0.9641419053077698,3.2916669845581055,P5,6949,0.9534032418223772,1,0.95330810546875,0.7370046377182007,0.95330810546875,18.22334190585882,17.799239918094923,25.028239202017886,
1778653041187027200,REAL,DAY,RW,1,0.0011980130802839994,-6.725892066955566,P3,393,0.0,0,0.0,0.0,0.0,432.07166118456973,502.8350185843607,721.9134840857103,
1778653041187027200,REAL,DAY,ASSIGNED,-1,0.9641418291723669,3.2916669845581055,P5,6949,,1,0.95330810546875,0.7370046377182007,0.95330810546875,,,,1
1778653055734035712,REAL,DAY,Rplus,0,0.9413560032844543,2.775836944580078,P5,6969,0.945543877010213,1,0.9454693794250488,0.6930452585220337,0.945469319820404,10.177994557572786,10.72949769127853,12.303594600029745,
1778653055734035712,REAL,DAY,ASSIGNED,-1,0.9413560464093722,2.775836944580078,P5,6969,,1,0.9454693794250488,0.6930452585220337,0.945469319820404,,,,1
1778653055801377280,REAL,DAY,Rplus,0,0.9537028074264526,3.025270462036133,P5,6949,0.9441707576456801,1,0.9440984129905701,0.6915283203125,0.9440983533859253,10.978054516806642,11.06727350873157,12.904286939466779,
1778653055801377280,REAL,DAY,ASSIGNED,-1,0.9537027935239144,3.025270462036133,P5,6949,,1,0.9440984129905701,0.6915283203125,0.9440983533859253,,,,1
1778653055868669952,REAL,DAY,Rplus,0,0.9685326218605042,3.4268312454223633,P5,6930,0.9526443567377333,1,0.9525249004364014,0.7350471019744873,0.9525249004364014,11.850570236442422,11.522462584433274,15.299090184924232,
1778653055868669952,REAL,DAY,ASSIGNED,-1,0.9685326378599964,3.4268312454223633,P5,6930,,1,0.9525249004364014,0.7350471019744873,0.9525249004364014,,,,1
1778653056137140480,REAL,DAY,Rplus,0,0.9699556231498718,3.4745750427246094,P5,6930,0.9365938801216234,1,0.9362765550613403,0.6634387373924255,0.9362765550613403,12.05104772066016,11.013341672192965,16.758529024459097,
1778653056137140480,REAL,DAY,ASSIGNED,-1,0.9699556306621845,3.4745750427246094,P5,6930,,1,0.9362765550613403,0.6634387373924255,0.9362765550613403,,,,1
1778652124170068224,REAL,DAY,Rplus,0,0.9560421109199524,3.079570770263672,P5,6971,0.9278647661290198,1,0.9278526902198792,0.6238967180252075,0.9278526902198792,9.209405297300554,9.279085698507403,11.32587900726746,
