epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,23.0233,0.72464,1.34181,0.08143,0.47795,0.00426,0.3063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178,0.00178,0.01278
2,49.3173,0.621,0.96558,0.06642,0.33765,0.00361,0.00384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195155,0.00195155,0.00195155
3,70.018,0.57886,0.75441,0.06097,0.30373,0.00339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181093,0.00181093,0.00181093
4,91.594,0.54528,0.66217,0.06291,0.28545,0.00315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159191,0.00159191,0.00159191
5,112.427,0.52628,0.58158,0.05804,0.26834,0.00299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131593,0.00131593,0.00131593
6,133.566,0.50799,0.56143,0.05733,0.26397,0.00295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101,0.00101,0.00101
7,154.33,0.48812,0.52135,0.06,0.2558,0.00282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000704073,0.000704073,0.000704073
8,176.085,0.43831,0.38896,0.03351,0.21668,0.00247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000428093,0.000428093,0.000428093
9,196.94,0.42208,0.34793,0.03211,0.20434,0.00241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209073,0.000209073,0.000209073
10,226.975,0.41189,0.35353,0.03007,0.20645,0.0023,0,0.99138,0.98542,0.99419,0.93897,0.95909,0.96864,0.98742,0.95734,0.37282,0.26733,0.01869,0.22002,0.00222,0,6.8454e-05,6.8454e-05,6.8454e-05
