arm,id,detected,legacy_population,E_fixed,E_sym,fixed_mean_px,sym_mean_px,branch,annotated_corners,legacy_fixed9_px,legacy_buggy9_px,corrected9_px,mask_bug_changed_metric,mask_noninvariant,mask_changed_slots,rescue,true_collapse
F1,capture_20260902_kimjihoon_manual_gt__005809,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.2173745245180089,0.0018027853195905093,173.89961961440713,1.4422282556724075,1,8,154.60279018589503,1.3073312003530508,1.3073312003530508,False,False,0,True,False
F1,capture_20260902_kimjihoon_manual_gt__005929,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.2843040351906744,0.002267662768781835,227.4432281525395,1.8141302150254677,1,8,202.36082758089694,1.8016294142178018,1.8016294142178018,False,False,0,True,False
F1,capture_20260902_kimjihoon_manual_gt__006049,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.3357982252251437,0.00688516427125432,268.63858018011496,5.508131417003456,1,8,239.80889897605599,5.915166742179089,5.915166742179089,False,False,0,False,False
F1,capture_20260902_kimjihoon_manual_gt__006169,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.36928964546982845,0.003997165755572179,295.4317163758628,3.197732604457743,1,8,263.4176790576687,3.6541379275308867,3.6541379275308867,False,False,0,True,False
F1,capture_20260902_kimjihoon_manual_gt__006329,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0020179005263703128,0.0020179005263703128,1.6143204210962503,1.6143204210962503,0,8,1.8147544446841077,1.8147544446841077,1.8147544446841077,False,False,0,False,False
F1,capture_20260902_kimjihoon_manual_gt__006449,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0014291925922618046,0.0014291925922618046,1.1433540738094436,1.1433540738094436,0,8,1.103450529766661,1.103450529766661,1.103450529766661,False,False,0,False,False
F1,capture_20260902_kimjihoon_manual_gt__006569,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0023658664537204426,0.0023658664537204426,1.892693162976354,1.892693162976354,0,8,1.8253990587851814,1.8253990587851814,1.8253990587851814,False,False,0,False,False
F1,capture_20260902_kimjihoon_manual_gt__006689,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0022221574490269317,0.0022221574490269317,1.7777259592215455,1.7777259592215455,0,8,1.9307731059359017,1.9307731059359017,1.9307731059359017,False,False,0,False,False
F1,capture_20260902_kimjihoon_manual_gt__006809,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0018260059899921901,0.0018260059899921901,1.4608047919937521,1.4608047919937521,0,8,1.4405623804258978,1.4405623804258978,1.4405623804258978,False,False,0,False,False
F1,capture_20260902_kimjihoon_manual_gt__006929,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.004968272586443818,0.004968272586443818,3.9746180691550546,3.9746180691550546,0,8,3.680546272390043,3.680546272390043,3.680546272390043,False,False,0,False,False
F1,capture_20260902_kimjihoon_manual_gt__007049,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0031818754374074846,0.0031818754374074846,2.545500349925988,2.545500349925988,0,8,2.304228589290642,2.304228589290642,2.304228589290642,False,False,0,False,False
F1,capture_20260902_kimjihoon_manual_gt__007169,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.005498082836098066,0.005498082836098066,4.398466268878453,4.398466268878453,0,8,4.263198629444756,4.263198629444756,4.263198629444756,False,False,0,False,False
F1,capture_20260902_kimjihoon_manual_gt__007289,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0039790108866480135,0.0039790108866480135,3.1832087093184107,3.1832087093184107,0,8,3.053071452810628,3.053071452810628,3.053071452810628,False,False,0,False,False
F1,capture_20260902_kimjihoon_manual_gt__007409,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.012347955196072844,0.012347955196072844,9.878364156858275,9.878364156858275,0,8,8.884329154894164,8.884329154894164,8.884329154894164,False,False,0,False,False
F1,capture_20260902_kimjihoon_manual_gt__007529,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.006172736473740403,0.006172736473740403,4.938189178992322,4.938189178992322,0,8,4.6069927248560045,4.6069927248560045,4.6069927248560045,False,False,0,False,False
F1,capture_20260902_kimjihoon_manual_gt__007649,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.11284653288178231,0.001964455153041124,90.27722630542586,1.5715641224328991,1,8,80.28377680195737,1.4342993059636344,1.4342993059636344,False,False,0,True,False
F1,capture_20260902_kimjihoon_manual_gt__007769,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.002078096809052398,0.002078096809052398,1.6624774472419186,1.6624774472419186,0,8,1.6578818857335484,1.6578818857335484,1.6578818857335484,False,False,0,False,False
F1,capture_20260902_kimjihoon_manual_gt__007889,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.16635660247511747,0.0017461878025084848,133.08528198009398,1.3969502420067879,1,8,118.36188075286424,1.3055858745645024,1.3055858745645024,False,False,0,True,False
F1,capture_20260902_kimjihoon_manual_gt__008009,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0020998273340595975,0.0020998273340595975,1.6798618672476782,1.6798618672476782,0,8,1.5711891530405315,1.5711891530405315,1.5711891530405315,False,False,0,False,False
F1,capture_20260902_kimjihoon_manual_gt__008129,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.001967564391909965,0.001967564391909965,1.574051513527972,1.574051513527972,0,8,1.583343962547032,1.583343962547032,1.583343962547032,False,False,0,False,False
F1,capture_20260902_kimjihoon_manual_gt__008249,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.26023899027220393,0.0015305873407642312,208.19119221776316,1.224469872611385,1,8,185.16636906793184,1.195949205574711,1.195949205574711,False,False,0,True,False
F1,capture_20260902_kimjihoon_manual_gt__008369,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.3503724743977847,0.004420561804552275,280.29797951822775,3.5364494436418203,1,8,249.90600808622418,3.8957591310366615,3.8957591310366615,False,False,0,True,False
F1,capture_20260902_kimjihoon_manual_gt__008489,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.3357255853176217,0.0044460597020333555,268.58046825409735,3.5568477616266843,1,8,239.1408460614856,3.5642945126228236,3.5642945126228236,False,False,0,True,False
F1,capture_20260902_kimjihoon_manual_gt__008609,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.33929797494333624,0.003828251776856983,271.438379954669,3.0626014214855863,1,8,241.88126543334303,3.3250178482911004,3.3250178482911004,False,False,0,True,False
F1,capture_20260902_manual_gt__008663,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.32584271382931446,0.004603991586182177,260.6741710634516,3.6831932689457414,1,8,231.83651934821546,3.400094641988063,3.400094641988063,False,False,0,True,False
F1,capture_20260902_manual_gt__009083,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0096883648670892,0.0096883648670892,7.75069189367136,7.75069189367136,0,8,7.559266831403728,7.559266831403728,7.559266831403728,False,False,0,False,False
F1,capture_20260902_manual_gt__009263,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.002442821457322354,0.002442821457322354,1.9542571658578833,1.9542571658578833,0,8,1.8737634451776495,1.8737634451776495,1.8737634451776495,False,False,0,False,False
F1,capture_20260902_manual_gt__010343,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.008056560048415713,0.008056560048415713,6.44524803873257,6.44524803873257,0,8,5.965942079337979,5.965942079337979,5.965942079337979,False,False,0,False,False
F1,capture_20260902_manual_gt__010523,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.3900242588262178,0.0030621598544392182,312.01940706097423,2.4497278835513745,1,8,277.7826719970636,2.609623839354347,2.609623839354347,False,False,0,True,False
F1,capture_20260902_manual_gt__011123,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0041215558996412945,0.0041215558996412945,3.297244719713036,3.297244719713036,0,8,3.131038891189373,3.131038891189373,3.131038891189373,False,False,0,False,False
F1,capture_20260902_manual_gt__011393,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.004462418042513692,0.004462418042513692,3.569934434010954,3.569934434010954,0,8,3.530538782790586,3.530538782790586,3.530538782790586,False,False,0,False,False
F1,capture_20260902_manual_gt__013883,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.005796009645092567,0.005796009645092567,4.6368077160740535,4.6368077160740535,0,8,5.164646382835313,5.164646382835313,5.164646382835313,False,False,0,False,False
F1,capture_20260902_manual_gt__014063,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0037801697622927106,0.0037801697622927106,3.0241358098341684,3.0241358098341684,0,8,3.0196455273155487,3.0196455273155487,3.0196455273155487,False,False,0,False,False
F1,forklift_v4_173507_manual_gt__000000,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.003937788163237797,0.003937788163237797,3.150230530590237,3.150230530590237,0,8,2.9920096399930824,2.9920096399930824,2.9920096399930824,False,False,0,False,False
F1,forklift_v4_173507_manual_gt__001560,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.002572735238283007,0.002572735238283007,2.0581881906264057,2.0581881906264057,0,8,2.0996696124817507,2.0996696124817507,2.0996696124817507,False,False,0,False,False
F1,forklift_v4_173507_manual_gt__002370,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0021972339494862898,0.0021972339494862898,1.7577871595890318,1.7577871595890318,0,8,1.9299781846134043,1.9299781846134043,1.9299781846134043,False,False,0,False,False
F1,forklift_v4_173507_manual_gt__003690,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.003391125314057346,0.003391125314057346,2.712900251245877,2.712900251245877,0,8,2.560872750558607,2.560872750558607,2.560872750558607,False,False,0,False,False
F1,forklift_v4_174126_manual_gt__000000,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0038806344043117637,0.0038806344043117637,3.104507523449411,3.104507523449411,0,8,2.8504938628337504,2.8504938628337504,2.8504938628337504,False,False,0,False,False
F1,forklift_v4_174342_manual_gt__000000,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.00313297862685109,0.00313297862685109,2.506382901480872,2.506382901480872,0,8,2.354616798130826,2.354616798130826,2.354616798130826,False,False,0,False,False
F1,forklift_v4_174342_manual_gt__000930,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.00245627694585532,0.00245627694585532,1.9650215566842562,1.9650215566842562,0,8,1.8905551583934483,1.8905551583934483,1.8905551583934483,False,False,0,False,False
F1,forklift_v4_174342_manual_gt__001980,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.002585267692205948,0.002585267692205948,2.0682141537647585,2.0682141537647585,0,8,1.840660985363878,1.840660985363878,1.840660985363878,False,False,0,False,False
F1,forklift_v4_174925_manual_gt__000000,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.09533167026090142,0.0025743735196171237,76.26533620872114,2.059498815693699,1,8,68.03793931221428,2.0771949628565505,2.0771949628565505,False,False,0,True,False
F1,forklift_v4_174925_manual_gt__000270,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.005062046104009749,0.005062046104009749,4.0496368832078,4.0496368832078,0,8,3.9199652528039013,3.9199652528039013,3.9199652528039013,False,False,0,False,False
F1,forklift_v4_174925_manual_gt__000690,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0020625128031074276,0.0020625128031074276,1.6500102424859422,1.6500102424859422,0,8,1.6520227874591202,1.6520227874591202,1.6520227874591202,False,False,0,False,False
F1,forklift_v4_174925_manual_gt__000930,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0027546816343429845,0.0027546816343429845,2.203745307474388,2.203745307474388,0,8,2.039892945891866,2.039892945891866,2.039892945891866,False,False,0,False,False
F1,forklift_v4_174925_manual_gt__001320,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.004412214370813779,0.004412214370813779,3.529771496651023,3.529771496651023,0,8,3.5295039682588545,3.5295039682588545,3.5295039682588545,False,False,0,False,False
F1,forklift_v4_174925_manual_gt__001770,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.27693442001118884,0.0048143940090795215,221.54753600895108,3.851515207263617,1,8,197.0881574383996,3.580583392455189,3.580583392455189,False,False,0,True,False
F1,forklift_v4_20260903_190408_manual_gt__000000,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0028551138980285533,0.0028551138980285533,2.2840911184228427,2.2840911184228427,0,8,2.1353353694773447,2.1353353694773447,2.1353353694773447,False,False,0,False,False
F1,forklift_v4_20260903_190408_manual_gt__000360,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0006260721539195035,0.0006260721539195035,0.5008577231356028,0.5008577231356028,0,8,0.48365598233319496,0.48365598233319496,0.48365598233319496,False,False,0,False,False
F1,forklift_v4_20260903_190408_manual_gt__000420,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0016955962320783667,0.0016955962320783667,1.3564769856626933,1.3564769856626933,0,8,1.3285781213203256,1.3285781213203256,1.3285781213203256,False,False,0,False,False
F1,forklift_v4_20260903_190408_manual_gt__000660,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0017185423439723174,0.0017185423439723174,1.374833875177854,1.374833875177854,0,8,1.2858659589957235,1.2858659589957235,1.2858659589957235,False,False,0,False,False
F1,forklift_v4_20260903_190408_manual_gt__000720,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0017136679116433315,0.0017136679116433315,1.3709343293146652,1.3709343293146652,0,8,1.4072902117148276,1.4072902117148276,1.4072902117148276,False,False,0,False,False
F1,forklift_v4_20260903_190743_manual_gt__000000,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.001955002639316919,0.001955002639316919,1.5640021114535352,1.5640021114535352,0,8,1.419603415855856,1.419603415855856,1.419603415855856,False,False,0,False,False
F1,forklift_v4_20260903_190743_manual_gt__000090,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0042844187900158625,0.0042844187900158625,3.42753503201269,3.42753503201269,0,8,3.3281039488458513,3.3281039488458513,3.3281039488458513,False,False,0,False,False
F1,forklift_v4_20260903_190743_manual_gt__000280,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.002550537701850134,0.002550537701850134,2.0404301614801073,2.0404301614801073,0,8,1.9534527592070994,1.9534527592070994,1.9534527592070994,False,False,0,False,False
F1,forklift_v4_20260903_192118_manual_gt__000020,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.004397693766577012,0.004397693766577012,3.5181550132616097,3.5181550132616097,0,8,3.6040855888605474,3.6040855888605474,3.6040855888605474,False,False,0,False,False
F1,forklift_v4_20260903_192254_manual_gt__000030,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.10093999097342976,0.003171179570328836,80.75199277874381,2.5369436562630687,1,8,71.84760086099726,2.3231127521254984,2.3231127521254984,False,False,0,True,False
F1,forklift_v4_20260904_102339_manual_gt__000000,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.002954302783468821,0.002954302783468821,2.3634422267750566,2.3634422267750566,0,8,2.2639757451684535,2.2639757451684535,2.2639757451684535,False,False,0,False,False
F1,forklift_v4_20260904_102339_manual_gt__000450,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0017680432946487034,0.0017680432946487034,1.4144346357189628,1.4144346357189628,0,8,1.4350303168542167,1.4350303168542167,1.4350303168542167,False,False,0,False,False
F1,forklift_v4_20260904_102504_manual_gt__000060,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0027609839958306678,0.0027609839958306678,2.208787196664534,2.208787196664534,0,8,1.9998015851506021,1.9998015851506021,1.9998015851506021,False,False,0,False,False
F1,forklift_v4_20260904_103429_manual_gt__000000,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.10580085609817763,0.0035038261666103117,84.6406848785421,2.8030609332882492,1,8,75.35768951984883,2.6131349018454095,2.6131349018454095,False,False,0,True,False
F1,forklift_v4_20260904_103429_manual_gt__000930,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0017426437025584358,0.0017426437025584358,1.3941149620467486,1.3941149620467486,0,8,1.3625531870860554,1.3625531870860554,1.3625531870860554,False,False,0,False,False
F1,forklift_v4_20260904_103429_manual_gt__001230,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0016107023487118993,0.0016107023487118993,1.2885618789695195,1.2885618789695195,0,8,1.255042681803706,1.255042681803706,1.255042681803706,False,False,0,False,False
F1,forklift_v4_20260904_103739_manual_gt__000000,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.001477218016842406,0.001477218016842406,1.1817744134739248,1.1817744134739248,0,8,1.229338911552094,1.229338911552094,1.229338911552094,False,False,0,False,False
F1,forklift_v4_20260904_103739_manual_gt__000180,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0025786117671649333,0.0025786117671649333,2.0628894137319467,2.0628894137319467,0,8,1.8854286577094876,1.8854286577094876,1.8854286577094876,False,False,0,False,False
F1,forklift_v4_20260904_103739_manual_gt__000360,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0020043667810660014,0.0020043667810660014,1.6034934248528012,1.6034934248528012,0,8,1.527071483725474,1.527071483725474,1.527071483725474,False,False,0,False,False
F1,forklift_v4_20260904_103739_manual_gt__000540,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.00247916816038149,0.00247916816038149,1.9833345283051922,1.9833345283051922,0,8,1.8985536996486043,1.8985536996486043,1.8985536996486043,False,False,0,False,False
F1,forklift_v4_20260904_103739_manual_gt__000720,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0012992425973641464,0.0012992425973641464,1.039394077891317,1.039394077891317,0,8,1.0013871481641272,1.0013871481641272,1.0013871481641272,False,False,0,False,False
F1,forklift_v4_20260904_104212_manual_gt__000030,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0030016175770815824,0.0030016175770815824,2.401294061665266,2.401294061665266,0,8,2.292621889575145,2.292621889575145,2.292621889575145,False,False,0,False,False
F1,forklift_v4_20260904_104212_manual_gt__000270,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0036859867638183675,0.0036859867638183675,2.948789411054694,2.948789411054694,0,8,2.714610390478462,2.714610390478462,2.714610390478462,False,False,0,False,False
F1,forklift_v4_20260904_105241_manual_gt__000000,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.001043822529174014,0.001043822529174014,0.8350580233392113,0.8350580233392113,0,8,0.7598561488624405,0.7598561488624405,0.7598561488624405,False,False,0,False,False
F1,forklift_v4_20260904_105508_manual_gt__000000,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.09362886183120196,0.0012965961545570496,74.90308946496157,1.0372769236456396,1,8,66.76663442615748,1.1081343894322115,1.1081343894322115,False,False,0,True,False
F1,forklift_v4_20260904_105615_manual_gt__000000,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0047855660435752794,0.0047855660435752794,3.8284528348602236,3.8284528348602236,0,8,3.6042900724562816,3.6042900724562816,3.6042900724562816,False,False,0,False,False
F1,forklift_v4_20260904_142318_manual_gt__000000,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.08077431330125964,0.002300404884791611,64.61945064100772,1.8403239078332887,1,8,57.4753429602728,1.6716747530066343,1.6716747530066343,False,False,0,True,False
F1,forklift_v4_20260904_142318_manual_gt__001050,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.12003859854443952,0.002504916812690149,96.03087883555162,2.003933450152119,1,8,85.48034377580461,1.900836766560615,1.900836766560615,False,False,0,True,False
F1,forklift_v4_20260904_142318_manual_gt__001260,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.12080658815579362,0.0031720205240728123,96.6452705246349,2.5376164192582498,1,8,86.14438914398406,2.493141050315928,2.493141050315928,False,False,0,True,False
F1,forklift_v4_20260904_142318_manual_gt__001530,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.11962177700903963,0.003600976709336715,95.6974216072317,2.880781367469372,1,8,85.19359329860805,2.6899130854859794,2.6899130854859794,False,False,0,True,False
F1,forklift_v4_20260904_142318_manual_gt__001710,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.11995697113268862,0.0009032758638760993,95.9655769061509,0.7226206911008795,1,8,85.34835542784921,0.687949903360314,0.687949903360314,False,False,0,True,False
F1,forklift_v4_20260904_142318_manual_gt__002250,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.12043631827900192,0.0037401891540194713,96.34905462320154,2.992151323215577,1,8,85.9743773932793,2.9904633488473285,2.9904633488473285,False,False,0,True,False
F1,forklift_v4_20260904_142318_manual_gt__002640,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.11950629803056978,0.002341155886772438,95.60503842445583,1.8729247094179504,1,8,85.17143211000524,1.8539976966382372,1.8539976966382372,False,False,0,True,False
F1,forklift_v4_20260904_142318_manual_gt__002880,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.11945840936433774,0.002310750027446155,95.56672749147019,1.848600021956924,1,8,85.0723165084515,1.7673143133286013,1.7673143133286013,False,False,0,True,False
F1,forklift_v4_20260904_142318_manual_gt__003120,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.12014385658212257,0.0023859645455602194,96.11508526569806,1.9087716364481755,1,8,85.5138789883518,1.774933540129693,1.774933540129693,False,False,0,True,False
F1,forklift_v4_20260904_142318_manual_gt__003385,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.12209763397964178,0.0028599183183916433,97.67810718371342,2.2879346547133146,1,8,86.84095350604825,2.0496890358259328,2.0496890358259328,False,False,0,True,False
F1,forklift_v4_20260904_142318_manual_gt__005095,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.12163495134070143,0.002107526533730436,97.30796107256114,1.6860212269843486,1,8,86.62374657218501,1.6264667094500913,1.6264667094500913,False,False,0,True,False
F1,forklift_v4_20260904_142958_manual_gt__000010,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.12313633004759693,0.002354131019009635,98.50906403807754,1.883304815207708,1,8,87.68092994978487,1.7913661961227945,1.7913661961227945,False,False,0,True,False
F1,forklift_v4_20260904_142958_manual_gt__000190,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.1469740488553854,0.0028269975960228677,117.57923908430833,2.261598076818294,1,8,104.62911044592886,2.1245406614932794,2.1245406614932794,False,False,0,True,False
F1,forklift_v4_20260904_144221_manual_gt__000006,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.14685988685550483,0.0027940684152462847,117.48790948440387,2.2352547321970277,1,8,104.46600263305893,2.019198408875067,2.019198408875067,False,False,0,True,False
F1,forklift_v4_20260904_144614_manual_gt__000014,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.09829741712693765,0.0016020388822641893,78.63793370155012,1.2816311058113514,1,8,69.9877499990683,1.2265921361894003,1.2265921361894003,False,False,0,True,False
F1,forklift_v4_20260904_144614_manual_gt__000194,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0974480096225902,0.0014676354625121721,77.95840769807216,1.1741083700097377,1,8,69.41892642056831,1.166215906735032,1.166215906735032,False,False,0,True,False
F1,forklift_v4_20260904_144614_manual_gt__000374,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.09771510344108632,0.0017211973639251665,78.17208275286906,1.3769578911401332,1,8,69.55348442800964,1.2911512175839235,1.2911512175839235,False,False,0,True,False
F1,forklift_v4_20260904_144733_manual_gt__000006,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0932973694381805,0.00337928078581169,74.6378955505444,2.703424628649352,1,8,66.40699838824544,2.465246457672068,2.465246457672068,False,False,0,True,False
F1,forklift_v4_20260904_144733_manual_gt__000186,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.14377692335114436,0.0025064307485130432,115.02153868091548,2.0051445988104346,1,8,102.40669587585765,1.9476789139864945,1.9476789139864945,False,False,0,True,False
F1,forklift_v4_20260904_144733_manual_gt__000366,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.14607816933528806,0.0026528817962487073,116.86253546823043,2.122305436998966,1,8,104.07593163246774,2.084616049150881,2.084616049150881,False,False,0,True,False
F1,forklift_v4_20260904_144733_manual_gt__000546,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.2998318031175788,0.003894741583180993,239.86544249406305,3.1157932665447943,1,8,213.41017507116965,2.9660424244867776,2.9660424244867776,False,False,0,True,False
F1,forklift_v4_20260904_144733_manual_gt__000726,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.00311532563105404,0.00311532563105404,2.492260504843232,2.492260504843232,0,8,2.347196088460544,2.347196088460544,2.347196088460544,False,False,0,False,False
F1,forklift_v4_20260904_144733_manual_gt__000906,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0028868866628005085,0.0028868866628005085,2.309509330240407,2.309509330240407,0,8,2.2116975463589994,2.2116975463589994,2.2116975463589994,False,False,0,False,False
F1,forklift_v4_20260904_144733_manual_gt__001086,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0026241501146758595,0.0026241501146758595,2.0993200917406876,2.0993200917406876,0,8,2.0402349715727275,2.0402349715727275,2.0402349715727275,False,False,0,False,False
F1,forklift_v4_20260904_144733_manual_gt__001266,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.003184916183868758,0.003184916183868758,2.5479329470950067,2.5479329470950067,0,8,2.4793679691772117,2.4793679691772117,2.4793679691772117,False,False,0,False,False
F1,forklift_v4_20260904_144733_manual_gt__001446,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.003356210974791316,0.003356210974791316,2.684968779833053,2.684968779833053,0,8,2.6075996642677355,2.6075996642677355,2.6075996642677355,False,False,0,False,False
F1,forklift_v4_20260904_144733_manual_gt__001626,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0030608479418802025,0.0030608479418802025,2.448678353504162,2.448678353504162,0,8,2.25100604463236,2.25100604463236,2.25100604463236,False,False,0,False,False
F1,forklift_v4_20260904_144733_manual_gt__001806,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0025384576054212475,0.0025384576054212475,2.030766084336998,2.030766084336998,0,8,1.9796978133993453,1.9796978133993453,1.9796978133993453,False,False,0,False,False
F1,forklift_v4_20260904_145924_manual_gt__000009,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.11341949212829217,0.0020460512877556332,90.73559370263374,1.6368410302045067,1,8,80.8973951171994,1.698503852817855,1.698503852817855,False,False,0,True,False
F1,forklift_v4_20260904_145924_manual_gt__000189,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.14264070282796987,0.0025325689094883802,114.1125622623759,2.026055127590704,1,8,101.57831725298257,1.945866466506837,1.945866466506837,False,False,0,True,False
F1,forklift_v4_20260904_145924_manual_gt__000369,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.1969679918184822,0.002920979127979819,157.57439345478576,2.3367833023838553,1,8,140.22302411932543,2.234037317190397,2.234037317190397,False,False,0,True,False
F1,forklift_v4_20260904_145924_manual_gt__000549,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.196513261300484,0.0016826746129289627,157.2106090403872,1.3461396903431702,1,8,139.83548851575463,1.2892935379377153,1.2892935379377153,False,False,0,True,False
F1,forklift_v4_20260904_145924_manual_gt__000729,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.1961741450605084,0.0018698437756070273,156.9393160484067,1.495875020485622,1,8,139.58346250557983,1.4115149252055152,1.4115149252055152,False,False,0,True,False
F1,forklift_v4_20260904_145924_manual_gt__000909,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.19558468085884806,0.002333450047493768,156.46774468707844,1.8667600379950144,1,8,139.16641085078825,1.7433133849363136,1.7433133849363136,False,False,0,True,False
