split,arm,id,available,centroid_translation_cm,equivalent_rotation_deg,body_extent_IoU
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f19092,True,15.179784651879993,9.21357293592913,0.1608539671261232
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f19114,True,2.1073821898714025,1.8907900213747584,0.8022285606010245
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f1912,True,3.1020717442511314,1.0114717921120844,0.717238296341203
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f19132,True,33.712314821324455,2.9759173799310616,0.004883180713401027
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f19143,True,13.90456203912379,1.1534630365614973,0.6414016649866146
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f19152,True,27.47488716265219,5.518693616639717,1.1115583452998565e-06
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f19284,True,2.382420956195756,4.489834746062039,0.7620540067690627
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f19312,True,1.663931989834418,3.45505686216992,0.711525398734266
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f19317,True,3.7902909978084502,1.4286500703803022,0.7608314432378752
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f19321,True,1.8676102264131134,179.30085860054993,0.8114483401861882
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f19324,True,13.399138639008424,2.085494679005107,0.38951460364597446
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f19373,True,20.46280462413482,172.84283237938251,0.4084434208950404
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f19375,True,5.695930266471468,2.016005025312964,0.644140626416627
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f19395,True,46.96783298288023,3.2948609358674252,0.12325814723047199
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f19397,True,0.8113328860093465,0.8373303895944061,0.9293547792566249
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f19415,True,6.474635197480263,0.9331546209070657,0.5497659864304961
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f19458,True,3.0814853521411254,1.6238960544181278,0.7909457574922301
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f19462,True,27.63461423870856,3.6936976991246593,0.03917074374855703
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f19464,True,128.14026886189788,5.108339552874412,0.0
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f19471,True,2.9790867282417777,3.26566968578431,0.8812982773601883
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f19472,True,2.918870814233902,179.97748621884116,0.8924026471053604
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f19501,True,3.0840924362210997,178.41032546452078,0.6910641169816097
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f19504,True,2.1998676299699826,179.93633885749625,0.766949378007712
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f19531,True,3.1341716955990084,2.2754825758252655,0.6136699278930622
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f19549,True,63.71339477706124,179.66806333665812,0.1220861517558455
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f19573,True,6.159409074922504,178.5176665654437,0.7278252982304081
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f19590,True,4.671393300581855,179.11187201307968,0.683613667205475
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f19694,True,65.79737796649148,178.92669814362762,0.0
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f19699,True,34.69015993836816,94.24627031065603,0.053475420782310636
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f19767,True,14.236761227228339,4.41543787828689,0.04856387475536851
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f19779,True,8.261099388643922,5.7791742933424315,0.2987847192584029
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f19811,True,2.0450499071970247,2.064551978062104,0.8759223134437247
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f19816,True,6.03202788437199,1.7762891839879744,0.5540410935467349
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f19823,True,2.2306273045595923,3.0044930891129513,0.7366864876233582
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f1992,True,3.7346087217563024,88.60267261933815,0.5751262447231609
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f19927,True,20.000222391025815,2.243549647307214,0.1384052597382084
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f19935,True,5.836944917602748,1.2090165733610072,0.799977918471567
