split,arm,id,evaluable,detected,matched,C,session,E_sym,E_fixed,frame_mean_px,branch,annotated_corners,center_error_px,outside_raw_corners
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0579,True,True,True,2,,0.0020935625076259445,0.0020935625076259445,2.3059619295323346,0,8,1.7535408708300964,0
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0596,True,True,True,2,,0.008204613669889697,0.008204613669889697,6.563690935911758,0,8,0.6246129871248092,2
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0607,True,True,True,2,,0.0036034825156270067,0.0036034825156270067,2.8827860125016054,0,8,1.7660775632836228,2
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0609,True,True,True,2,,0.0016309801819842874,0.0016309801819842874,1.7964489685776592,0,8,1.2999203723891721,0
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0610,True,True,True,2,,0.004578204734570561,0.004578204734570561,3.9616684608158788,0,8,0.9932913199569605,2
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0626,True,True,True,2,,0.004873288130039348,0.004873288130039348,3.8986305040314786,0,8,3.6013904838691904,0
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0639,True,True,True,2,,0.0014177039994707763,0.0014177039994707763,1.134163199576621,0,8,0.6119433417340652,0
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0655,True,True,True,2,,0.008592050486801435,0.008592050486801435,9.463744811541991,0,6,11.469323901606431,2
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0670,True,True,True,2,,0.0017012106622183122,0.0017012106622183122,1.3609685297746497,0,8,1.4484640355381528,2
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0712,True,True,True,2,,0.004136457914907078,0.004136457914907078,3.3091663319256623,0,8,3.108354210316019,0
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0719,True,True,True,2,,0.006104368701995775,0.006104368701995775,6.723678791226233,0,8,9.731664123504713,0
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0735,True,True,True,2,,0.0053896633937118585,0.0053896633937118585,4.311730714969487,0,8,2.807464884192515,0
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0752,True,True,True,2,,0.002339445570669684,0.002339445570669684,2.0243978306895984,0,8,1.138976470634763,0
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0767,True,True,True,2,,0.00447451372974173,0.00447451372974173,3.5796109837933843,0,8,1.25414379787216,0
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0773,True,True,True,2,,0.003109507950834264,0.003109507950834264,3.4249786801603572,0,8,0.49710635310057416,2
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0775,True,True,True,2,,0.011672587734183774,0.011672587734183774,12.856813606524062,0,8,11.683005063093448,2
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0778,True,True,True,2,,0.004997403242668864,0.004997403242668864,3.9979225941350913,0,8,0.09875311825818836,2
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0787,True,True,True,2,,0.0037762893487268026,0.0037762893487268026,3.2677451706775202,0,6,1.9498656762718696,2
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0791,True,True,True,2,,0.0021743111245729,0.0021743111245729,2.3949027831556737,0,8,0.34283734389143394,0
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0807,True,True,True,2,,0.0036232796481975985,0.0036232796481975985,3.990874358113879,0,8,1.4260058530455486,3
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0827,True,True,True,2,,0.0021789160975957743,0.0021789160975957743,2.399974947200736,0,8,0.8685755303628552,1
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0839,True,True,True,2,,0.004281512304372045,0.004281512304372045,4.715887077048381,0,8,1.5836046576268699,2
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0856,True,True,True,2,,0.00197316272375926,0.00197316272375926,1.7074414500835677,0,8,1.601578980427721,0
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0878,True,True,True,2,,0.0026279656978631123,0.0026279656978631123,2.8945822392764904,0,8,2.304046441595004,2
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0879,True,True,True,2,,0.0054597439056344775,0.0054597439056344775,4.367795124507582,0,8,2.507205712579582,2
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0890,True,True,True,2,,0.002094830122893748,0.002094830122893748,2.3073581489135098,0,8,1.439825727926428,0
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0918,True,True,True,2,,0.005158534875096648,0.005158534875096648,5.681886731734999,0,8,7.778942827749644,0
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0920,True,True,True,2,,0.0037139912022197156,0.0037139912022197156,2.9711929617757726,0,8,0.8689534342263077,0
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0931,True,True,True,2,,0.0022521553902425362,0.0022521553902425362,1.7836160705734927,0,8,1.0026677643709847,2
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0934,True,True,True,2,,0.004576446792254269,0.004576446792254269,5.0407437260785315,0,8,0.5632932651745917,2
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0940,True,True,True,2,,0.0033332993957325813,0.0033332993957325813,3.671474569445148,0,8,2.2182532454540222,0
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0941,True,True,True,2,,0.002986433310609904,0.002986433310609904,2.389146648487923,0,8,2.7625141216467495,0
