epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,21.114,0.63343,0.72702,0.08486,0.33593,0.00556,0.08836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178,0.00178,0.01278
2,41.3039,0.46829,0.58843,0.06712,0.21879,0.00413,0.00385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195155,0.00195155,0.00195155
3,61.6005,0.44023,0.55502,0.06724,0.19659,0.00394,0.00344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181093,0.00181093,0.00181093
4,81.9862,0.41837,0.45463,0.05999,0.20125,0.00364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159191,0.00159191,0.00159191
5,102.157,0.40783,0.43091,0.06176,0.18537,0.00351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131593,0.00131593,0.00131593
6,122.251,0.39776,0.46698,0.0602,0.18574,0.00338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101,0.00101,0.00101
7,142.466,0.38855,0.43828,0.05713,0.1841,0.00331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000704073,0.000704073,0.000704073
8,163.572,0.32786,0.28025,0.03076,0.14538,0.00281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000428093,0.000428093,0.000428093
9,183.555,0.31231,0.25803,0.02963,0.13751,0.0027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209073,0.000209073,0.000209073
10,211.654,0.30858,0.26756,0.0307,0.13904,0.00264,0,0.97489,0.99271,0.99368,0.95885,0.96389,0.9816,0.97719,0.96712,0.29599,0.23621,0.02327,0.13582,0.00265,0,6.8454e-05,6.8454e-05,6.8454e-05
