epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,21.7211,0.81599,1.72419,0.12488,0.68573,0.00702,0.65175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178,0.00178,0.01278
2,41.9081,0.73956,1.40328,0.12023,0.48156,0.00608,0.19305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195155,0.00195155,0.00195155
3,61.8794,0.70158,1.26679,0.10981,0.42873,0.00559,0.0512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181093,0.00181093,0.00181093
4,81.8717,0.6858,1.15365,0.10416,0.40605,0.00538,0.08064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159191,0.00159191,0.00159191
5,101.993,0.6648,1.08388,0.10493,0.40058,0.00506,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131593,0.00131593,0.00131593
6,122.278,0.64737,1.04075,0.09523,0.37439,0.00499,0.03184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101,0.00101,0.00101
7,142.51,0.63445,0.97005,0.09682,0.35551,0.00473,0.00378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000704073,0.000704073,0.000704073
8,163.378,0.56863,0.81794,0.06578,0.29605,0.00419,0.00337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000428093,0.000428093,0.000428093
9,183.212,0.55823,0.77722,0.06556,0.29817,0.0041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209073,0.000209073,0.000209073
10,211.475,0.5406,0.78542,0.06287,0.28614,0.00397,0,0.94451,0.92812,0.9715,0.87436,0.91801,0.90208,0.93222,0.86187,0.55031,0.72398,0.0587,0.32044,0.00412,0,6.8454e-05,6.8454e-05,6.8454e-05
