epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,21.6903,0.50544,0.5148,0.04532,0.2351,0.00455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178,0.00178,0.01278
2,42.3242,0.41083,0.43681,0.03846,0.19254,0.00369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195155,0.00195155,0.00195155
3,63.3246,0.4078,0.41783,0.04531,0.18181,0.00364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181093,0.00181093,0.00181093
4,84.2656,0.39414,0.38252,0.03886,0.18459,0.00345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159191,0.00159191,0.00159191
5,105.046,0.38433,0.37277,0.03724,0.18374,0.00337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131593,0.00131593,0.00131593
6,125.847,0.37373,0.36672,0.03773,0.17363,0.00326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101,0.00101,0.00101
7,146.62,0.3587,0.35033,0.03983,0.16454,0.00313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000704073,0.000704073,0.000704073
8,168.581,0.30174,0.22723,0.01435,0.13182,0.00261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000428093,0.000428093,0.000428093
9,189.073,0.28748,0.20446,0.01261,0.12432,0.00246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209073,0.000209073,0.000209073
10,218.393,0.28964,0.21188,0.01415,0.12561,0.00248,0,0.98703,0.98681,0.9946,0.96753,0.9723,0.97512,0.97793,0.96077,0.26151,0.18534,0.00578,0.11247,0.00236,0,6.8454e-05,6.8454e-05,6.8454e-05
