epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
1,21.825,0.60024,0.73083,0.08781,0.32389,0.00599,0.0984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178,0.00178,0.01278
2,42.4185,0.46049,0.58221,0.06972,0.22592,0.00438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195155,0.00195155,0.00195155
3,63.0056,0.42732,0.50286,0.06492,0.19332,0.00401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181093,0.00181093,0.00181093
4,83.7209,0.41364,0.54384,0.06066,0.19082,0.00388,8e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159191,0.00159191,0.00159191
5,104.412,0.41126,0.47259,0.06115,0.18446,0.00369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131593,0.00131593,0.00131593
6,125.001,0.40014,0.47665,0.05964,0.18308,0.00359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101,0.00101,0.00101
7,145.66,0.38834,0.42533,0.05548,0.17645,0.00352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000704073,0.000704073,0.000704073
8,167.195,0.31946,0.31325,0.03393,0.1423,0.00291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000428093,0.000428093,0.000428093
9,187.143,0.31564,0.29174,0.03131,0.13337,0.00291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209073,0.000209073,0.000209073
10,213.361,0.3068,0.25106,0.03223,0.13657,0.00278,0,0.98509,0.99097,0.9947,0.95852,0.9737,0.97951,0.97719,0.96762,0.297,0.23622,0.02377,0.12006,0.00276,0,6.8454e-05,6.8454e-05,6.8454e-05
